free_text,label_id,dataset
"""thương người như_thế đủ rồi giờ phải tự thương lấy bản_thân mình thôi""",0,vlsp
ai lớp du chu cà mo :))),0,vihsd
xin video di anh dep trai,0,vihsd
"3/// tới vn dạy vc về lại bưng , dùng 3/// xỏ lá để dành chùi rửa lần",2,vihsd
"về nước đêi, mn chào đón ông :))",0,vihsd
"""mama angle cám_ơn rất nhiều nguyễn_thị_vân tạ_gia nhị thiếu hà linh""",0,vlsp
nói s nói bài mới này vẫn hay,0,vihsd
:)) gương mẫu chứ a,0,vihsd
"ngoài xây hẳn resort 4 sao trong vườn quốc gia mới bị phát giác không giấy phép. 8b lê trực, đền tổ :) cũng lạ",0,vihsd
con này cũng xàm lồn lên chửi qua chửi lại chủ yếu nó ăn tiền nhà mạng . con khùng thúi,2,vihsd
"""hay mv đời cho những gì ưng hoàng phúc ft khánh jayz đạt ost ông trùm đời cho những gì ưng hoàng phúc ost ông trùm phần music video performing by ưng hoàng phúc director đinh_công hiếu composer đạt ft khánh jayz""",0,vlsp
chưa bật lên xem lần nào -.-,0,vihsd
lê văn quật xin vid vs ông ơi,0,vihsd
trần thư quang trọng là người nghe có thấy hợp không nha bạn =)),0,vihsd
"""võ_hồng hạnh chí_lí nà""",0,vlsp
"""tối mai tổng_xả khooo hết trước khi đi quảng_châu thề là như choooo luôn hâhh sau đó nghỉ một tuần huhuhu các bác mà còn bom_đơn nữa là hờn đấy nhá""",0,vlsp
"""trộm mụ hàng cứ đi đều đều tiền cứ lĩnh thui các bác đỗ_hiên chuẩn_bị bơm hàng cho bạn nha kdol cũng phải có bí_quyết riêng đấy nha các bạn bạn nào muốn gia_nhập team thúy để kiếm tr tháng trở lên bạn nào bán hàng chưa ra đơn ít đơn dù là kinh_doanh sản_phẩm nào thì cứ thuý nha mình sẽ chỉ cho các bạn tuyệt_chiêu hihi đỗ thị_diệu thúy_diệu thúy""",0,vlsp
"""bùi_thị thu hà bùi_thị thu hà""",0,vlsp
khiem huynh đọc cmt của bác mà đéo nhịn dc cười,0,vihsd
"""nhìn chán vl""",0,vlsp
"""đứa nào đang cố vào fb của tao đấy""",0,vlsp
coi chừng nha theshy sa đéc gáy vào;)),0,vihsd
tôi có đi nhậu bao giờ đâu,0,vihsd
"""đừng tưởng đùa thi khó phết đấy đùi bác thi cùng lê_phượng phượng lê""",0,vlsp
sđt con nè cô 3  0847403176,0,vihsd
"""rêu trung_tâm tế châu thành hậu giang""",0,vlsp
"lâu nay để ý...bãi cức, cống,rác thải các loại đều có dấu răng của thằng ad hết......báo ngta đăng h nó copy rồi sủa vài tiếng ẳng ẳng cứ như mình là thánh biết hết rồi.....",2,vihsd
hành trình này cần người cùng bước chung lối và mình thì đéo có ai :)),0,vihsd
chị đi chừng nào về,0,vihsd
"""thức tới bh lên thánh""",0,vlsp
trần nguyên khôi,0,vihsd
ben my sao cung co quai thái nua vay troi....song lam gi cho chat   dat,1,vihsd
"""như nguyễn_chướg mắt vl""",2,vlsp
thật sự vĩ đại,0,vihsd
co ba vang ngọc noi hay qua cho e cacmobi 100 nha co,0,vihsd
xong rồi lại phải lên thi lại. ôi cuọic đời,0,vihsd
"""thùy jona posted in tuyển_dụng việc_làm thái_bình bắc ninh anh quân xkld thùy tuyển nữ đơn hàng phân_phát hàng_hóa tại fukuoka xí_nghiệp tốt tăng ca nhiều đơn hàng phân_phát hàng_hóa số_lượng nữ lương yên thi_tuyển tỉnh fukuoka xuất_cảnh tháng""",0,vlsp
"""tại khudothidangxa com_tuyển nhân_viên cửa_hàng fresh foods khánh_gia tầng ct kđt đặng_xá cần tuyển bạn nữ phụ bán hàng từ đến công_việc phụ bán hàng và phụ bếp mức lương tr tháng bạn nào có nhu_cầu liên_hệ sđt""",0,vlsp
dễ thương,0,vihsd
quang chivas thằng mồm lồn. mặc váy vl.,2,vihsd
sống thêm 10 năm.,0,vihsd
deo lam em oi em dep lam,0,vihsd
"tuyệt vời, vị quân sử của chúng ta vẫn yên ổn",0,vihsd
nghe như bị hiếp dâm vậy đó :)),1,vihsd
xin video di bro :v,0,vihsd
chị ấy có bầu hả anh,0,vihsd
tiền nhiều thì làm gì. ngoan mà nằm im 1 chỗ đi,0,vihsd
"""công_tác chuẩn_bị cho rước lễ phật đản ngày mùng tháng aal năm đoàn sv phật_tử tôn thất phi cuong le""",0,vlsp
"""tui nó khó hiêu vl""",0,vlsp
"""nae nào bắn pubg thì cưu_mang với kiểu của em là chơi mãi ko khôn ra nên đừng ai mắng tội em""",0,vlsp
"ông này ổng chửi xéo dân ý thức kém, thế mà bọn mày vẫn ngồi chửi đc : ))",0,vihsd
đạt chân có vẻ nuột nhưng tay kìa,0,vihsd
"""đây là sản_phẩm mà một tháng công_ty phải sản_xuất hộp mới có_thể đáp_ứng được nhu_cầu của thị_trường mời mọi người xem phản_hồi chân_thật từ khách_hàng nhé body_thảo_dược luôn là nữ_hoàng của các loại kem body chất_kem tơi xốp dùng không có cảm_giác_bí da siêu_nhẹ da với tiêu_chí trắng mịn thoa lên da như có lớp phân thử nước tan thẩm_thấu vào da hoàn_toàn không gây bết rít được chiết_xuất từ các thành_phần thảo_dược nha đam cam_thảo vitamin giúp da không những được nuôi_dưỡng trắng da từ bên trong mà còn mịn_màng nhờ tinh_chất tối_ưu đỗ_thảo""",0,vlsp
vui là chính,0,vihsd
anh nhịn cười giỏi quá,0,vihsd
e xin video vs,0,vihsd
nghi vấn nguyễn đắc tú đụ?,0,vihsd
"""hanh ha lâm hằng hang nguyen""",0,vlsp
thanh hoá mixi with love....chúc anh chị bà cu sói có ngày lễ vui vẻ nhé...,0,vihsd
ủa rồi nhiều tiền để mang dịch về hay gì,1,vihsd
"thoại trần bạn đã viết đúng chính tả chưa mà nói họ? \""chính tã\""",0,vihsd
"""cái số suốt ngày dc nhận quà""",0,vlsp
nguyễn hữu thanh bùi quang hưng cái này việt nam hot trend từ năm hai bà trưng rồi hầy,0,vihsd
"""chi dung vuong đã ib""",0,vlsp
mỹ hạnh l dại thì có choe hoa dại,0,vihsd
"homie là gì vậy, đọc mấy kia thì hiểu rồi mà ko hiểu homie",0,vihsd
ngô thị hằng double cánh hoa.hihi,0,vihsd
"""dang tin dang nhu_cai lon con di""",2,vlsp
"""tối nay khoảng có xe rỗng_đặng trần_côn đống đa về thuỷ nguyên ace ai về tn hp thì alo nhé call thắng thắng thuỷ nguyên is at thpt phạm_ngũ lão thủy_nguyên hải phòng""",0,vlsp
giờ đẻ thằng con cute như em tùng thì ngon hihi:))),0,vihsd
những người nói đạo lý toàn chơi mai thuý,0,vihsd
3 que duy nhất ko bị ghét,0,vihsd
"""nguyễn_quốc phong má hài vl""",0,vlsp
vcl nghe xong chỉ thấy buồn cười,1,vihsd
3/ có một đệ nhất quốc sư như vầy làm sao mà không hẹn nhau tấc nhiêng là đến mùa chuối sẽ cùng nhau về phụt cuốc!?,2,vihsd
đi qua đi lại nhìu nên nứt là bình thường,0,vihsd
uống nước là đi tù,1,vihsd
co 3 đep qua co 3 oi...,0,vihsd
xl abe,0,vihsd
nghe nói nv đc tốp xin một lần,0,vihsd
ồ ông còn sống à..?,0,vihsd
"""cô long đồng kết vào tn chờ""",0,vlsp
"""cam on huu nhiu nha""",0,vlsp
"""ko phải nói thích ăn thịt chó mà""",0,vlsp
"""ai cũng có gót chân sin đừng dồn nhau vào nấc tình_cảm đôi lúc thấy mình yếu_đuối vcđ thế nên phải vượt qua đi giày vào che nó đi đừng để người khác lợi_dụng nó đủ rồi đức đặng""",0,vlsp
:)),0,vihsd
okk anh ơiii,0,vihsd
nể nhất mấy thằng đéo biết lại bảo ghép !,0,vihsd
trần thu hương = )))),0,vihsd
đếu bao jo t un cua thp nữa..,0,vihsd
hay quá bác.,0,vihsd
phúc xo đấy,0,vihsd
"ngoài ra bắn bỏ mẹ những thằng đeo biết lon j cũng đăng lung tung , khoá mõm lại",2,vihsd
"""cái ấy thì tùy""",0,vlsp
"""cn đơn sendo không hẹn mà tới cùng lúc thảo lê""",0,vlsp
"""đàm quang_thanh shared live video to the group bán hàng qua mạng hải phòng vov thời_sự thời_gian chương_trình chuyên_gia của bạn điều_trị bệnh tai_biến bằng phương_pháp cứu ngải khách mời lương trần_minh thịnh hội đông hải phòng""",0,vlsp
quang minh xạo lồn vừa phải,0,vihsd
nguyễn cẩm hường thuyết phục,0,vihsd
"""đồ_chơi cắt bánh_bé nào cũng mê đồ_hàng như thật luôn giá bộ hàng có sẵn lê_huyền trân""",0,vlsp
"""thiên_kim nghe xong khóc sướt_mướt hahak""",0,vlsp
đây chính là lí do :)),0,vihsd
phạm văn lộc vãi lol lộc,2,vihsd
"""đéo có nyc huhu buồn vl""",1,vlsp
cc haha,0,vihsd
"""ngày hãy một lần trong đời thử cái gì đó hãy làm hết_sức mình trong việc gì đó thử thay_đổi cái hàng ngày của mình xem sao chẳng có gì tồi_tệ cả đâu ironlife ironplank""",0,vlsp
sully hồ trend rồi kìa kkk,0,vihsd
"nhưng mang ra rạp thì đéo đứa nào coi, kể cả miễn phí chứ chưa nói đến bán vé.",1,vihsd
abe phải ghép vào con gà mới chuẩn =)),0,vihsd
dạo này nước mỹ ko dc an toàn . sao không thấy cây súng  của nhà tien tri vậy,0,vihsd
abe kiếm tiền nuôi bò viên,0,vihsd
"bác nói quá hay ,quá có lý",0,vihsd
cho em hỏi cái nhẹ mội người ơi nay tộc trưởng không live stream hả mọi người ???,0,vihsd
cute vồn,0,vihsd
nguyễn phước phúcphúc blue của thầy,0,vihsd
"""ly phương nwngs vl""",1,vlsp
cai miệng ba nay chua hêt nghiệp lai tao nghiệp nua roi.phu ni gì ma tho tức miệng co doi ma thui nua,2,vihsd
"""mỗi lần như_vậy hoang_mang vl""",0,vlsp
"""mỹ tính to the group thanh_lý_đô vơ gia ha de biên hoa_đô ng_nai tính rep sầu_riêng dâu_tây hộp cái free ship tùy khu_vực đặc_biệt khách mua hop trở lên là được free ship gần_xa hộp được giá sỉ hộp tặng hop khởi_đầu cam_kết chất_lượng kèm số_lượng cho test thử trước trả tiền sau tel""",0,vlsp
"""ăn_trộm của dân thì bị vậy ăn_trộm nhà_quan thì chắc là không xong đau_thương cho dân_nghèo""",0,vlsp
"""đm khinh nhau vl""",1,vlsp
"khi một cánh cửa khép lại sẽ có một cánh cửa khác mở ra cho ta, ngoài anh vs anh chip ra thì các thành viên khác vẫn còn rất trẻ vẫn còn nhiều thời gian để lỗ lực để tập luyện trau dồi thêm kinh nghiệm mà",0,vihsd
"""cam đt anh combo món ối trời ơi bạn đã biết quán ốc rẻ nhất đà_nẵng này chưa khám_phá cùng chúng_tôi đồng giá món khám_phá cùng chúnag tôi hương xào bơ tỏi ốc cà_na nghêu hấp hàu nướng mỡ hành tôm nướng cút lộn xào me vô_vàn các món ăn ngon mà giá chỉ có bạn tin được không đến thử và trải nghiệm địa_chỉ hải phòng tp đà_nẵng""",0,vlsp
lương kiều trúc uyên vừa nói chuyện này xong. khi nào dập xong đợt dịch này. tổng thiệt hại bao nhiêu yêu cầu nhà n đền bù,0,vihsd
gdbfhfbfgjvhhhcjchvhvhhfhffbfbjcbgjgjgghhjfuvjghjfucbghgnjgbfjnfhgnfjfnjcnfjcnvbvhfhhgugjjgbfhgbhfnfjfnfjfjgj,0,vihsd
"""chỉ cần bố vượt qua được khoảng thời_gian này thôi_thì địt_mẹ đời tuổi lol""",2,vlsp
nguyễn trọng thái bạn à,0,vihsd
"""tăng ca nhẹ chiều thứ hên là nghỉ lễ xong chúng iêm vẫn còn đủ lúa để đi ăn sướng diệu lê_is eating lẩu băng_chuyền chín lê""",0,vlsp
"ủa, chúng tôi còn lớp nào đâu mà đến đúng giờ??? ủa ?? alo ?",0,vihsd
"yên tâm về việt nam thành phế vật ngay ae ạ . nước ngoài nó chỉ có fuck you , oh shit ... còn về việt nam thì k đc đmm thì đcmm hoặc độu má m ... phế chắc chắn",1,vihsd
thuận nguyễn sai chính tả bạn đen ơi :)),0,vihsd
nguyễn trang chị trang ơi anh độ !!!,0,vihsd
như quỳnh zoo zooo,0,vihsd
"""quận đúng vl""",0,vlsp
"""ngồi buồn mà suy_nghĩ chuyện đời móa bít chừng nào mới giàu""",0,vlsp
"""hâu hâu lâu vl""",0,vlsp
"nam đặng đời nó là thế ,lồn mẹ dell thấy có cái lồn gì là vui cả",1,vihsd
"""ngày_nay có đơn đông mở_hàng_đầu tháng thui""",0,vlsp
cô chững chạc hơn nhiều r,0,vihsd
cô nc duyên dáng ghê . thích cô qá hà . ai lớp du chu cờ mo,0,vihsd
cái này người ta gọi là quá độ =))),0,vihsd
"""hùng vũ_đù lq vl""",0,vlsp
chúng ko chửi thì còn lâu mới ló mặt ra xin lỗi,0,vihsd
"""dâu_tây cuong nguyen tân đinh""",0,vlsp
đúng là giang hồ vui,0,vihsd
khéo chục trai đổ lên,0,vihsd
.cộng hoà xã hội chủ nghĩa việt nam,0,vihsd
cực kì thuyết p.....,0,vihsd
"""thi ch thi thư chư_chă ng_ta sao ca""",0,vlsp
"""đây là lý_do khách_hàng tham_gia bhnt ngày đông và khách_hàng trao_gửi niềm tin vào manulife ngày_càng nhiều và đó cũng chính là lý_do tại_sao các đại_lý bên em lúc_nào cũng phải xếp_hàng để nộp hdong cho khách_hàng thân_yêu hãy để manulif giúp bạn tiết_kiệm tài_chính cách có kỷ_luật và hãy để manulife bảo_vệ bạn và gdinh cách toàn_diện kính chúc quý_khách_hàng tháng mới nhiều may_mắn và nhiều niềm vui mùng hoan_hỉ quá""",0,vlsp
minh nhật éo chết vì dịch chết vì nổ đt,1,vihsd
"""ngọc_thanh ngọc_bua nao cho di_di""",0,vlsp
liêm sĩ gì tầm này,0,vihsd
"""nhật trần tao mà cầm con tamhken thì xin_lỗi tao éo ngán thằng nào haha""",0,vlsp
cứ hình sự hóa cái tội bỏ hóa chất vào thức ăn và quản lý hóa chất nhập về vn thát kỹ vào.,0,vihsd
"""da căng bóng trắng sáng sau khi dùng combo thần_thánh của homy combo chuyên_dưỡng da face ai dùng combo này rồi cũng đều ưng bụng hết kể_cả khách khó_tính luôn đó serum cung cấp_độ_ẩm cho da tái_tạo da hỗ_trợ se khít lỗ chân_lông và kiềm dầu face lotion giúp da trắng sáng dưỡng da chuyên_sâu tăng độ đàn_hồi cho da""",0,vlsp
"""lại nhảy đừng kể lễ sống tự hiểu giỡn chó chó lờn mặt""",2,vlsp
biết thế là đc r. dẫu sao cũng nhắc nhở a e là. đọc thôi cái gì cần nói hãy nói. cái thằng admin kia nó k hiểu vđề gì phán ng này là chó ng kia là chó. nó lại hiểu đc tiếng chó :-?...,2,vihsd
"""tao gét cái_trò đó vl""",0,vlsp
dep wa,0,vihsd
các bệnh nhân đc truyền lúc này,0,vihsd
"có thể các bạn chửi chúng nó là ngu nhưng mà đó là chúng nó lo cho con cháu đấy, có điều không phải con cháu các bạn thôi. xong phi vụ này con cháu nó đổi màu hộ chiếu các kiểu hết :))",2,vihsd
ngọc như chắc là sẽ bíu ty phun lắm đâyyy,0,vihsd
"đừng nghĩ các nc châu phi là nghèo nhé, chỉ 1 số nc có nạn đói thôi, 1 số nc vẫn xe hơi đầy đường :v",0,vihsd
bắp rang bơ thôi nghỉ làm ở nhà cho lành,0,vihsd
"đây là chú bộ đội, đéoo phải ch ó ca? bộ đội đéoo muốn làm cũng bắt buộc phải làm thôi.",2,vihsd
nghe anh đọc xong gầy cả người,0,vihsd
"""trận hôm_qua ổng đá hay vl""",0,vlsp
"""chà michà giống vl""",0,vlsp
"""boy hoang xưởng bạc nam alis mặt đại_bàng size cm dây siêu to đánh rỗng nên chỉ nặng cây video thật chưa qua chỉnh_sửa bạc ta combo này giá chỉ hơn đầu một xíu thôi chấm xuống dưới có_nhân_viên nhắn_tin tư_vấn liền các anh nha địa_chỉ uy_tín doãn kế thiện cầu giấy hà nội""",0,vlsp
vợ em mấy anh ơi :)) em lớp trưởng nè,0,vihsd
"tập này là tập tui cười nhiều nhất trong các tập đã coi, cô vui tính hài hước dễ thương, cũng mong cho cô sau này xây xong khách sạn làm ăn thuận lợi chứ như cô nói chửi ngta quài cũng kì, nhưng đừng ai chửi cô thì sẽ bình yên đôi bên",0,vihsd
"cảm thấy ngột ngạt quá thì đưa a vào rừng ở, ở đấy không khí trong lành tha hồ mà a tận hưởng.",2,vihsd
người ta đổi phong cách mấy người cũng chê âm nhạc cũng đổi . vd nhạc lần này ra giống thể loại mà jack thành công năm cũ chắc cũng vô chê nhạc có một màu ko tiến triển,0,vihsd
linh cá chốt e ơi cá lóc co giá hơn,0,vihsd
"""trymy best vl lụi""",0,vlsp
cực kì thuyết phục ?!,0,vihsd
"""din nguyễn_shared link to the group bất_động_sản nhà_đất tp hcm bán nhà đep quận thiết_kế tinh_tế với nội_thất gỗ sang_trọng hẻm xe_hơi trần quang_diệu để được hỗ_trợ đến xem nhà trực_tiếp và hoàn_toàn miễn_phí vui_lòng liên_hệ với chúng_tôi ngay hôm_nay thông_qua""",0,vlsp
xin vid bn ơi,0,vihsd
"""kim_ngân hình mới quất tô bún xog haha""",0,vlsp
dm nghĩ chán,1,vihsd
,0,vihsd
"""nguyễn_nguyên có ny cay_cú tội vl""",1,vlsp
tuổi gì,0,vihsd
"""phạm_thảo thu nanie ngân đm hài vl""",1,vlsp
sếp nhà ngta không bao giờ làm tôi thất vọng,0,vihsd
"""sau khoảng nửa tháng phục_hồi giá nhờ hiệu_ứng thông_tin tâm_lý hiện giá lợn hơi tại miền bắc lại giảm sâu xuống mức đồng kg trong khi diễn_biến dịch_tả lợn châu phi asf tiếp_tục lây_lan phức_tạp chưa biết khi nào loại_bỏ được nên giai_đoạn khó_khăn này phải thực_sự chuyên_nghiệp hãy nghĩ đến chuyện nuôi lợn đủ chuyên_nghiệp hãy theo nghiệp nuôi lợn tạp_chí chăn_nuôi việt nam đủ chuyên_nghiệp hãy theo nghiệp nuôi lợn""",0,vlsp
